content,Quality,Service,Shipping,Packing
size quá nhỏ đã chọn tăng 1 size rồi nhưng nhưng không vừa,0,0,0,0
quần bị thủng lỗ chắc không có lần sau,1,1,1,1
đặt size 2xl nhưng giao size xl . buôn bán gì kỳ vậy . gửi tn đổi sản phẩm lại không thấy phản hồi . nếu bán nhưng không có trách nhiệm với sản phẩm của mình thì đừng kinh doanh,1,1,1,1
tại sao lại gửi tôi quần rách?,1,1,1,1
"quần đường may xấu, cẩu thả. mua 3 cái, một cái đường may sụt chỉ, không được ưng ý.",1,1,1,1
sản phẩm không đồng nhất kích thước trước sau không giống nhau ‘,0,0,0,0
không biết phải nói gì. mua size l gửi mình không dám gửi hình luôn,1,1,1,1
"mua 2 cái màu xanh và xám cùng sizle l, khi nhận được cũng là xanh và xám sile l, vậy nhưng nó lòng nào cửa sản phẩm lại gửi 2 cái 2 chất liệu khác nhau 1 trời 1vực, 1 cái xanh đúng loại, con cái xám là vải như vải nilon pha, thô làm luôn, không giãn nữa.",1,1,1,1
quần đã mua size xl không đúng kiểu dáng va kích co như quảng cáo. thực tế chỉ hơn 1 gang tay,1,1,1,1
sản phẩm không giống như đã mua,1,1,1,1
"sản phẩm quá tệ cheo đầu dê bán thịt , làm ăn thế này mất hết uy tín! áo quá xấu không đúng với hình ảnh.",1,1,1,1
"không đúng chất liệu coton 100 . trước đây thì đúng, giờ mua lại thì tào lao",1,1,1,1
không đúng như mô tả là coton 100,1,1,1,1
áo không đúng hình đã đặt. dịch vụ rất tệ,1,1,1,1
quần mặc vừa vặn. nên chọn size lớn hơn so với bảng chọn size của cửa sản phẩm vì hơi bó sát.,0,0,0,0
áo không đúng như đã đặt. dịch vụ rất tệ.,1,1,1,1
mua màu này giao màu kia làm ăn sống nhăn,1,1,1,1
mua ao đàng.gửi 2 dẻ lau.đầu năm chả lẽ trả sản phẩm,1,1,1,1
"đóng gói cẩn thận, giao sản phẩm nhanh; giao sai sản phẩm",1,1,1,1
"đặt size 29, nhìn sản phẩm giao tưởng size 39! nhưng gói kèm theo cái áo khoác không biết để làm gì luôn!",1,1,1,1
"mình có mua 2 cái màu ghi + 2 cái màu xanh. 2 cái màu ghi thì lại mặc vừa khá là thoải mái, trong khi cái màu xanh thì lại chật. thử độ co giãn thì màu xanh co giãn kém bằng màu ghi. trong khi 2 màu cùng 1 size l. khá là khó hiểu",0,0,0,0
"sản phẩm cao cấp đây. phản ánh thì khách phải gửi mã đơn,đóng gói sản phẩm gửi lại cho cửa sản phẩm mới được đổi. phải trả 33k giao sản phẩm nữa.",1,1,1,1
"4 cái nhưng đưa 2 cái mầu đen roi không hài lòng mấy, chất liệu thì cũng bình thường …",0,0,0,0
chất lượng kém chất lượng không như quảng cáo đã mô tả,1,1,1,1
chật quá. mình mua theo bảng size của cửa sản phẩm thấy chật lắm ai tính l phải lấy xl. cửa sản phẩm xem xet cho đổi không ạ,1,1,1,1
"chờ 5 ngày, suýt bị huỷ đơn. sản phẩm tạm ổn tốt",1,1,1,1
chất liệu kém lắm hơi buồn,0,0,0,0
không phải là vải sợi tre,0,0,0,0
"chất liệu mát, nhưng miếng thun hơi nhỏ, kiểu dáng hơi nữ tín xíu",1,1,1,1
"đặt size xxl, giao size mình",1,1,1,1
giá tiền không phù hợp với chất lượng,0,0,0,0
rất xấu và tệ vải cũng kém dùng chưa đầy 1 tháng là bị rách,1,1,1,1
"sản phẩm chất lượng tốt, phù hợp với mức giá",0,0,0,0
combo 4 quần nhưng chỉ nhận được 3,1,1,1,1
5 cái nhưng chỉ giao có hai màu. chất liệu bình thường.,0,0,0,0
giao không đúng size như đặt sản phẩm đặt size l nhưng giao size mình vui lòng giải quyết. cám ơn,1,1,1,1
đặt loại này giao loại khác. không đúng size.,1,1,1,1
"giao không đúng mẫu, không đúng size, bịp",1,1,1,1
mình mua quần tam giác 5 cái 5 mầu lúc giao sản phẩm thì thế này đây,1,1,1,1
sản phẩm không tới tay người nhận,1,1,1,1
cửa sản phẩm giao sai mẫu. quá chán!,1,1,1,1
sản phẩm không đúng so với hình ảnh,1,1,1,1
"size quá chật dù đã đặt max size, trông chật hơn nhiều so với trong hình. bạn tôi 50kg mặc cũng thấy chật",1,1,1,1
"lỗi đường may,với vải không dày dặn đâu ạ",0,0,0,0
"quần hơi to và rộng, chất vải kaki đươc",1,1,1,1
chất liệu vải mỏng không như qc.,0,0,0,0
"mua sản phẩm giá giá giá rẻ nên không kỳ vọng nhiều ở chất lượng, nhưng không hài lòng vì sản phẩm đặt 1 màu, háng giao 1 nẻo và hình minh họa khác xa thực tế",1,1,1,1
xấu mẫu không giống hình quảng cáo!,1,1,1,1
không giống hình ảnh. giao sản phẩm lâu!,1,1,1,1
giao sản phẩm không giống như hình mô tả! p/s: nhà bán đã nhanh chóng thu hồi và hoàn tiền. mình mong các bạn cẩn thận hơn. mình đổi đánh giá từ 1-3 sao.,0,0,0,0
áo mỏng quá không được ưng ý cho lắm,1,1,1,1
giao sản phẩm không đúng đặt size mình giao size xl,1,1,1,1
"giao sản phẩm không đúng màu, chất vải tạm ổn tốt tốt, phù hợp giá tiền",1,1,1,1
"mình đi công tác đột xuất nên nhờ người bạn nhận giúp. khi về, mở ra thì phát hiện các tình trạng sau : - nhìn bề ngoài : tạm ổn tốt tốt, nhưng rất nhiều chỉ thừa tốn thời gian cắt chỉ thừa rất nhiều vị trí - túi : lót bằng 2 loại vải khác nhau. - 1 túi bị rách. đề nghị : cần chọn người có tâm, kiểm tra kỹ sản phẩm trước gửi cho khách để không mất lòng tin.",1,1,1,1
"dở tệ nhất quả đất lần thứ 2. sản phẩm quảng cáo là quần bò đen, trơn khi nhận sản phẩm là quần đen thô - loại nhưng mình mua mấy lần rùi. không lẽ do tiki thiếu trách nhiệm không tiền kiểm khi cho sản phẩm hay do đơn vị bán cửa sản phẩm làm ăn theo kiểu ""trao đầu dê bán thịt ""? sao mình bị mấy lần vụ đánh tráo khi mua quần rồi. mệt ghê. hoàn toàn không muốn hoàn tiền nhưng chỉ mong nhận được đúng sản phẩm. đừng xin lỗi khách sản phẩm tiếp nhé vì câu này nghe quen rồi!",1,1,1,1
bình thường . đúng trong tầm giá,0,0,0,0
"mình có mua áo nhưng không nhận được sản phẩm giống áo mình đặt mua, mình đã nhắn tin cho cửa sản phẩm và cửa sản phẩm cũng đã đồng ý đổi, tiki cho mã thu hồi là crpick2480555658 nhưng 17/01 đến 13/2 vẫn không thấy tiki hỗ trợ đổi dù mình đã gửi mail mong được hỗ trợ, mình rất thất vọng về dịch vụ, và sẽ cân nhắc kỹ khi mua thêm bất kỳ sản phẩm nào trên tiki",1,1,1,1
mới có giặt nước đầu tiên nhưng nó thế này thì cửa sản phẩm vui lòng cho tôi biết là tôi nên đánh giá như thế nào đây?,1,1,1,1
đã đổi lại nhưng vẫn hơi bo .không biết sai như nào nhưng xl rồi nhưng.nhưng thôi đổi nhiều lần cũng ngại. ngoại cỡ rồi nhưng. không biêt sai dựa vào chỉ số thế nào. the bảng thì rất rộng rồi .nhưng tôi vẫn thấy bo.,0,0,0,0
"đường chỉ không chắc chắn, có vết rách dưới nách",1,1,1,1
đặt áo theo mã hình trên. nhưng khi giao lại là mẫu khác.hãng khác! yêu cầu trả lại sản phẩm đã nhận giao đúng mẫu đã chọn!,1,1,1,1
"vải dày, chắc chắn, đường may tạm ổn tốt tốt nhưng giao size mình nhưng mình đặt to như xl. tìm tem size của áo hoài không thấy đâu. giờ mua mặc như cái mền",1,1,1,1
"mình đặt size xl nhưng cửa sản phẩm lại gửi cho mình sizae , mình rất không hài lòng, mong cửa sản phẩm đọc được nhận xét này và thực hiện đổi size cho mình nhanh nhất có thể",1,1,1,1
áo không vừa . quá bé so với sezi mình chọn . có thể đổi lại cái to hơn được không,1,1,1,1
báo 1.70 nặng 68kg.sop gữi sai mình.mặc ngắn ngủn chật ních lam ăn vậy.1 sao cũng không có,1,1,1,1
"sản phẩm khác hình, mặc tạm ổn tốt cũng được. giao sản phẩm chậm trễ.",0,0,0,0
sản phẩm không đúng như mẫu mã,1,1,1,1
tạm ổn tốt được kết cấu vải và các điểm kèm theo chưa tốt lắm .sứt cả quai vai áo,0,0,0,0
bi lỗi đây khóa mong doi lai,1,1,1,1
sản phẩm thực tế sai vs ảnh yêu cầu gửi lại,1,1,1,1
cũng được. nhưng fom hơi rộng. m78 nặng 73kg đặt xl hơi rộng vì mình thích mặt ôm body. nhưng ai không thích ôm body thì đặt size như cửa sản phẩm tư vấn thì tốt,0,0,0,0
"không đúng như hình. áo này đơn giản, nhưng cũng tạm ổn tốt",0,0,0,0
tiki giao nhanh nhưng sản phẩm không giống như hình quảng cáo đặt lớn hơn 1 size nhưng vẫn bị chật,1,1,1,1
áo không đúng như quảng cáo cho 1 sao mong cửa sản phẩm xem lại,1,1,1,1
xấu quá không như quảng cáo.,1,1,1,1
"vải không đạt chất lượng , giá áo vạy giá cao",0,0,0,0
"áo đẹp, chỉ thừa nhiều. tiki đóng góp đẹp. nhân viên giao sản phẩm thân thiện",0,0,0,0
chỉ mấy kém dễ bục. mới mặc đã rách nách,0,0,0,0
chất lượng xấu không như hình.thất vọng quá.lần sau chừa,1,1,1,1
"áo không đẹp như qc , giá vậy cao",1,1,1,1
mua xl nhưng đưa áo nhỏ xíu ngắn ngủn,1,1,1,1
"mua 2 cái.màu đỏ thì giống như hình,màu xanh thì khác hình ==> màu đỏ ưng ,màu xanh chưa ưng",0,0,0,0
không phù hợp khi mua qua mạng chặt quá.,1,1,1,1
cho đổi size xl nha cửa sản phẩm.,1,1,1,1
"áo lỗi túi trong không may,",1,1,1,1
cũng được khác so với ảnh nhưng nhưng chấp nhận được,0,0,0,0
giao sản phẩm không giống quảng cáo . với giá tiền đó có thể tạm ổn tốt chấp nhận,0,0,0,0
áo quá rộng nhưng áo không có nhãn mác gì cả chán,1,1,1,1
nhìn màu như photoshop z ở ngoài nhìn chả ưng ý chút nào.,0,0,0,0
giao mau ao khong đung chi cho 3sao thoi,0,0,0,0
không giống hình. không có cầu vai. túi áo dây kéo. không giống,1,1,1,1
sản phẩm cửa sản phẩm giaokhông giống hình ạ,0,0,0,0
phù hợp vs giá tiền. mới nhìn như áo mặc trái,0,0,0,0
màu không đúng . đặt màu trắng thì gửi màu vàng đúng như màu áo csgt.,1,1,1,1
giao nhầm mẫu yêu cầu trả sản phẩm,1,1,1,1
không giống với. sản phẩm đã đặc,1,1,1,1
giao sản phẩm không đúng kiểu áo.,1,1,1,1
"sản phẩm xuất xứ việt nam nhưng toàn chữ trung quốc vải hơi mỏng, và giống quần lót hơn quần bơi và tệ nhất là phần giao sản phẩm, mình mới thấy sáng nay, shipper tới nơi không hề gọi mình xuống nhận sản phẩm, chỉ bỏ sản phẩm vào cửa nhà rồi đi, ít nhất cũng phải alo mình hay nhắn tin gì cũng được",1,1,1,1
"thông tin sản phẩm xuất xứ vn, nhưng lại là quần của trung quốc. giá 128 ndt, toàn chữ tàu. quẩn xem ra tốt, nhưng không phải là cái mình mong muốn.",0,0,0,0
ghi sản phẩm vietnam nhưng xuất xứ trung quốc người tieu dung,1,1,1,1
"cửa sản phẩm giao không đúng mẫu, mình chọn loại cạp ép không đường may và không có bông như đã giao. cửa sản phẩm vui lòng cho đổi loại đã chọn.",1,1,1,1
đặt 3xl giao 2xl. ghi xuất xứ nhật bản sao chữ ghi trên quần là trung quốc vậy,1,1,1,1
"tệ và không chất lượng, cần cải thiện",1,1,1,1
với giá này quần mỏng quá,1,1,1,1
"theo quảng cáo của cửa sản phẩm thì size xl có kích thước cho người cao 1.73-1.78m, nặng 71-78kg. tôi cao 1.67m, nặng 72kg. nhưng khi mặc áo này thì rất chật, phải cố kéo mới tròng vào người được, bị bó sát, rất khó chịu. như trao đổi với tiki, thì tiki sẽ hoàn tiền lại, sau đó tôi sẽ đặt loại xxl để có thể mặc vừa.",1,1,1,1
"không hài lòng, vì lỡ chọn size mình về thử hơi bé, nhưng muốn đổi lại size l thì tiki không hỗ trợ! thành ra sản phẩm mua nhưng không xài được, chán luôn!",1,1,1,1
"màu sắc không như mong đợi , hình ảnh chỉ mang tính chất minh họa",1,1,1,1
"áo chất liệu cotton đúng như mô tả, dày dặn và form đang đẹp, mặc ôm sát nhưng không bí, giá cả mua ngay đợt khuyến mãi nên rất tốt",0,0,0,0
đặt mùa xám nhưng đi giao màu đen ?,1,1,1,1
sản phẩm đặt từ ngày 20 nhưng hơn tuần chưa thấy giao tới nơi ! mình rất khó chịu,1,1,1,1
áo size không chính xác ghi là xl nhưng 1m75 nặng 75kg mặc rất chật,0,0,0,0
không có size lớn đưa size mình . khi mua không có chọn size,0,0,0,0
mua 2 cái giao sản phẩm 1 cái mong cửa sản phẩm xem lại,1,1,1,1
"vải không co giản, và lỗi áo khi mặc",1,1,1,1
"so với quần mình đang dùng size xl, sản phẩm đặt cũng là size xl nhưng nhỏ hơn và ống quần ngắn hơn, gây bất tiện khi ngồi. quần cũng không ôm vào cơ thể, lưng quần rất lỏng, không biết sản phẩm có lỗi gì không?",1,1,1,1
thanh toán truớc. chưa giao sản phẩm báo giao thành công là giao cho ai.,1,1,1,1
"giao sản phẩm khong dung mau, vi cai gi vay ?",1,1,1,1
sản phẩm không như quảng cáo xong lại nhưng bị một chiêc rách nữa bực mình không chịu được,1,1,1,1
sản phẩm nhận chưa mặc đã thấy rạn chỉ. không giống hình.,0,0,0,0
vải xù lông không thể sử lý và mang mặc được. đụng vào đen sang vật khác.,1,1,1,1
không muốn trả lại thôi.để làm dẻ lau,1,1,1,1
áo chất liệu nóng.vải kém chất lượng,1,1,1,1
"chất lượng bình thường, mẫu tốt.",0,0,0,0
"áo may lỗi rất nhiều nhất là cánh tay, chỉ áo chưa cắt hết nhưng lại rất nhiều . khóa áo rất khó sử dụng rất dễ hư. áo này chỉ mặc đi làm thôi ae nhé. giao sản phẩm thì lâu.hãy cân nhắc ae nhé.",1,1,1,1
treo đầu dê bán thịt . hình một kiểu sản phẩm một kiểu khác. bảo đổi sản phẩm thì hủy đơn. mất thời gian,1,1,1,1
"mẫu đẹp, nhưng đường chỉ dễ rách.",1,1,1,1
"mua cỡ 3xl thì cửa sản phẩm giao cỡ l, 1m60 mặc vừa, trên áo nhưng không ghi cỡ để người nhận không biết cỡ nào",1,1,1,1
"nói chung là chất lượng áo cũng được,gửi sản phẩm nhanh,mỗi là kg đúng màu mình đặt",1,1,1,1
"mua size l thì về mặc rộng thùng thình, tìm chán chê chẳng thấy size ghi ở đâu.",0,0,0,0
mình đặt cỡ xl lại nhận được cỡ s chán sự làm ăn vớ vỉn của cửa sản phẩm,1,1,1,1
"thất vọng về chất lượng, không như ý muốn",0,0,0,0
may cẩu thả. túi áo chưa dùng đã thủng do may chưa hết,0,0,0,0
sản phẩm chưa oke cho lắm trong tần giá thế cx tốt,0,0,0,0
"không thích, không đúng so với ảnh quảng cáo",0,0,0,0
"chất lượng kém, không cho kiểm tra, không cho thử, mất uy tín",1,1,1,1
không hài lòng về phong cách bán sản phẩm,1,1,1,1
đẹp hơn mong đợi mức giá phù hợp nên mua,0,0,0,0
áo cửa sản phẩm giao không đúng màu trong hình,1,1,1,1
áo hơi rộng với lại hơi cứng,1,1,1,1
kém lắm thường không đẹp như ảnh,0,0,0,0
sản phẩm đẹp y như trên ảnh tốt,0,0,0,0
sản phẩm khi nhân không được giống so với ảnh,1,1,1,1
hơi trật không đúng số chuẩn,0,0,0,0
không có gì cả sản phẩm đúng mẫu,0,0,0,0
mua 1 màu gửi 1 màu.chán cửa sản phẩm,0,0,0,0
áo bị sứt chỉ đường may kém,1,1,1,1
tạm ổn tốt được so với giá.,0,0,0,0
"sau lưng bị ố vàng + form rất xấu nha các b. mua size mình nhưng chắc dành cho mấy đứa 70kg. với lại các bạn không nên mua cái đồ gì nhưng bán theo cặp như vầy. mua chỗ nào nhưng bán 1 cái, tốt rồi mua tiếp.",1,1,1,1
"chất liệu hơi cứng, chưa được mềm mại. áo kiểu ôm sát",0,0,0,0
"chất lượng áo tốt, bán lẻ 129k/áo nhưng cửa sản phẩm ghép 2 áo vào 1 đơn. mặc hơi dặm cổ.",0,0,0,0
"áo cũng đẹp nhưng giao size kg được tốt. tôi mua size 3xl, giao size 2xl, nhưng dán chồng lên size xl nhìn sơ qua tưởng 3xl nhưng là 3xl dỏm. nên bận không vừa. giờ tôi muốn đổi size thì phải làm sao.",1,1,1,1
màu và áo không giống vs sản phẩm đăng bán. thật sự thất vọng,1,1,1,1
"chất lượng, nhưng cở size chưa lớn lắm.",0,0,0,0
"đặt áo khoát, cửa sản phẩm giao quân thể thao. kiến nghị cửa sản phẩm xem sét lại nhé.",1,1,1,1
"chất liệu áo thì được, tuy nhiên dây kéo khoá thì thực sự là vấn đề. chất lượng dây khoá kéo rất thấp, bị cong ghẹo và rất khó kéo.",0,0,0,0
trông không giống hình ảnh,1,1,1,1
cửa sản phẩm xao ke không dụng với hjnh,1,1,1,1
"áo không phải vải kaki như quảng cáo, dây kéo dính, kéo rất khó",1,1,1,1
sản phẩm nhỏ so với người dùng,0,0,0,0
chất liệu thì tạm ổn tốt được. màu sắc không giống với miêu tả.,0,0,0,0
"chất lượng quá kém, sản phẩm quá nhiều lỗi !",1,1,1,1
"đặt sản phẩm 1 đàng , giao sản phẩm 1 nẻo , mất uy tín quá",1,1,1,1
"tam được, chất liệu vải không như mong muốn",0,0,0,0
tạm ổn tốt được tiền nào của dấy,0,0,0,0
chất liệu vải không đẹp giống hình,1,1,1,1
chất vải cũ và nhem nhuốc,1,1,1,1
đặt xxl nhưng giao side l éo hiểu cửa sản phẩm làm ăn kiểu gì! nghĩ chơi mẹ đi,1,1,1,1
"sản phẩm không đúng theo chất lượng và không đúng tiêu chuẩn bigsize cho người 115 kg. quần đứa bé 12 tuổi mặc vừa, người trưởng thành nhưng không mặc vừa. hình ảnh sản phẩm khác xa hình trên cửa sản phẩm. vậy làm sao đây",1,1,1,1
"size không đúng chuẩn, vải mỏng",1,1,1,1
size quần thực tế nhỏ hơn so với tiêu chuẩn. xl nhưng chỉ tầm cỡ l là cùng ai có body chuẩn như người mẫu hoạ may mới mặc được theo cách miêu ta của cửa sản phẩm mình mua 6xl miêu tả 115kg mặc được. nhưng thật tế 80-70 kg mới mặc thoái mái. trên nữa mặc rất chật.,0,0,0,0
"bận đúng 1 lần rách 1 túi, giặt 1 lần rách 2 túi. đỗ lông. hành quá tệ",1,1,1,1
không giống hình vậy cửa sản phẩm. xem cẩn thận trước kia giao chớ,1,1,1,1
"quá xấu, quần may như thế nhưng cũng bán.",1,1,1,1
hủy đơn sản phẩm nhưng vẫn gửi bọn mày,1,1,1,1
không đúng mẫu như hình ?,1,1,1,1
"mình 60kg nhưng mua size 2xl từ 55 - 65kg , nhưng chật cứng,mặc vào đau .lắm.",0,0,0,0
quần thun tốt nhưng đường may chưa đẹp!,0,0,0,0
vải không được thoáng mát mặc sẽ bí,1,1,1,1
"mình mua quần cho con ở 3 cửa sản phẩm khác nhau trên tiki, chỉ có cửa sản phẩm này ghi số kg dành cho size l nhưng không dùng được, mong cửa sản phẩm ghi đúng số kg để người mua về nhưng dùng được.",1,1,1,1
chất vải không quá tốt. size xl nhưng hơi nhỏ so với sản phẩm cùng loại. nói chung tương đương hoặc không bằng sản phẩm chợ.,0,0,0,0
tối hài lòng vị dịch vụ tư vẫn của cửa sản phẩm,1,1,1,1
"sản phẩm không đúng như quảng cáo, quá chật. tôi muốn trả lại sản phẩm",1,1,1,1
bình thường tốt tốt tốt tốt tốt,0,0,0,0
kém chất lượng không như ảnh chụp,1,1,1,1
không được như hình chụp. tạm ổn tốt được,0,0,0,0
"dùng tạm ổn tốt được, chất vải không được mịn , hình in sơn trên vải không mịn",0,0,0,0
chất vải bình thường kém lắm. mặc khá nóng và giữ mồ hôi,0,0,0,0
"mình nhận sản phẩm ngày 15/5/2021. đặt 3 màu trắng, ghi, xanh rêu thì được mỗi cái ghi là chất vải nhưng chấp nhận được nhưng 2 cái kia không giống mô tả, đề nghị cửa sản phẩm giải quyết cho hợp lý. 1 là trừ tiền, 2 là đổi cái khác. làm ăn cho hẳn hoi.",1,1,1,1
"treo đầu dê bán thịt , không chấp nhận được cách làm ăn của cửa sản phẩm này, hình ảnh quảng cáo 1 kiểu, sản phẩm giao một kiểu.",1,1,1,1
"đặt 3 màu xanh rêu, ghi, trắng thì được mỗi cái trắng chất vải tốt nhưng 2 cái kia không như mô tả trên phần thông tin. đề nghị tiki giải quyết : 1 là giảm giá trừ tiền, 2 là đổi trả sản phẩm cho tôi.",1,1,1,1
đơn sản phẩm giao không đúng với mẫu mô tả. yêu cầu cửa sản phẩm đổi lại cho tôi.,1,1,1,1
"không hài lòng. đặt áo cổ vuông như hình, như mô tả nhưng sản phẩm giao cổ tròn, không giống hình. bye cửa sản phẩm.",1,1,1,1
đồ hoàn toàn không giống hình mẫu,1,1,1,1
xem lại hình ảnh sản phẩm quảng cáo với hình ảnh thực tế,1,1,1,1
chất lượng tuyệt vời rất tiếc không phải cổ chữ u như quảng cáo,1,1,1,1
cửa sản phẩm treo đầu dê bán thịt .,1,1,1,1
mẫu mã không đúng như quảng cáo.,1,1,1,1
đặt sản phẩm 1 kiểu . gửi sản phẩm 1 kiểu. chán cho cai cửa sản phẩm,1,1,1,1
"sản phẩm không giống với quảng cáo, áo xấu quá",1,1,1,1
áo kg như hình cửa sản phẩm không quy tính tạm ổn tốt biệt cửa sản phẩm,1,1,1,1
treo đầu dê bán thịt . áo không giống ảnh 1 tí nào.,1,1,1,1
"đặt cổ vuông, sản phẩm lại giao cổ tròn .",1,1,1,1
như shittt. chất vải xấu mặc vào xong không cởi ra được,1,1,1,1
du.biet the meo mua.ao xau voai lin.giao sản phẩm thi lau?,1,1,1,1
"sản phẩm cực kì kém chất lượng,",1,1,1,1
chất liệu vải cực kỳ thô và nóng,1,1,1,1
ao xau voai lin.giao sản phẩm lau.biet the meo mua?,1,1,1,1
sản phẩm quá kém chất lượng.,1,1,1,1
quá kém chất lượng.,1,1,1,1
chất vải quá mỏng dễ rách,1,1,1,1
"sản phẩm mặc rất xấu, chất liệu vải kém",1,1,1,1
tại sao mình đặt áo cổ vuông nhưng lại gửi về áo cổ tròn vậy?,1,1,1,1
như cái giá giá rẻ lau ý. không đáng đồng tiền,1,1,1,1
hình thì 1 mẫu gửi áo về thì 1 mẫu quá tệ cửa sản phẩm làm ăn vậy mất khách lắm,1,1,1,1
yêu cầu đổi lại size do giao nhầm,1,1,1,1
sản phẩm giao không giống như hình trên nền tảng tiki . thất vọng .,1,1,1,1
"size không đồng nhất, cùng dize nhưng cái to cải nhỏ",0,0,0,0
"size không đồng nhất, cái to cái nhỏ",1,1,1,1
không thể chấp nhận được.sản phẩm không đúng là đũi.kiểu dáng không phải luôn.thề không bao giờ mua lần 2,1,1,1,1
"giao quần không đúng mẫu , thật thất vọng , hy vọng tiki trao đổi với nhà cung cấp",1,1,1,1
quần không đúng màu với size xxl nhưng nhỏ bằng size mình,1,1,1,1
"sản phẩm không giống mẫu cũng may mắn là mua quần màu xanh giá 46k, chứ mua màu khác giá hơn 100k tức ói máu",1,1,1,1
tôi đặt mua 3xl mở hộp lại là 31 mặc dù bên ngoài ghhi 3xl .rất bực mình!,1,1,1,1
tiki lam ăn nhu cái quần què đặt cái này giao cái khác,1,1,1,1
"vải thun không đẹp, size xxxl nhưng lại nhỏ như size xs không thể mặc vừa",1,1,1,1
"cửa sản phẩm này bán sản phẩm lắm mọi người cẩn thận nha, chất lượng kém chất lượng nữa",1,1,1,1
"quần giao thực tế dài hơn hình trong ảnh rất nhiều, không biết có đổi lại được không.",1,1,1,1
không được như mong muốn. mua xanh than gửi cho màu đen lại vải dầy,1,1,1,1
"sản phẩm không như rao bán, khác hoàn toàn, chất lượng kém",1,1,1,1
"sản phẩm may quá ẩu, mặc không được, không nên bán nữa",1,1,1,1
không đúng như mô tả. nhưng cũng tạm ổn tốt chấp nhận.,1,1,1,1
tại sao lại gửi sản phẩm sai cho mình vậy,1,1,1,1
quần không giống như hình,1,1,1,1
không giống như hình không hài lòng lắm,1,1,1,1
khá là tốt,0,0,0,0
xù lông ngay từ lần mặc đầu,0,0,0,0
1 cái lưng không có cọng thun.,0,0,0,0
áo hơi mỏng.không được như mong đợi,0,0,0,0
cửa sản phẩm bán size quá ẩu. không phản hồi khách sản phẩm,1,1,1,1
cửa sản phẩm không phản hồi tin nhắn bán sản phẩm ẩu,1,1,1,1
áo sao không có giấu nút vậy hơi nha,0,0,0,0
ghi hơn 80kg nhưng có 72kg mặc được thôi không lớn lắm,0,0,0,0
"đánh giá không tính điểm giao sản phẩm thái độ,nạt nộ. nói chung là như đell hiểu kiểu gì.",1,1,1,1
size 28 nhưng rộng như size 30 vậy.phí tiền thật luôn á,1,1,1,1
"ảnh quảng áo là áo bomber, nhưng lúc nhận áo lại là áo kiểu khác. cổ áo khác hoàn toàn. rất khó chịu với kiểu bán sản phẩm không uy tín như này. yêu cầu đổi đúng sản phẩm hoặc hoàn trả lại tiền",1,1,1,1
áo rất mỏng chỉ có hai lớp,1,1,1,1
tại sao 80 nghìn 1 cái quần đùi vậy.cửa sản phẩm làm ăn không được. tui nghĩ 4 chiếc mới đặt sản phẩm. rùi không bao mua sản phẩm cửa sản phẩm này. đăng 4 cái gửi 1 chiếc,1,1,1,1
"size l nhưng quần quá nhỏ, 65kg cao 1,63 nhưng mặc không vừa. tôi muốn trả sản phẩm được không cửa sản phẩm? hoặc nếu có size xxl thì đổi giúp tôi, cảm ơn",1,1,1,1
mình mua quần nữ nhưng giao quần nam!,0,0,0,0
"giao không đúng số lượng làm ăn tào lao, đề nghị mọi người spam",1,1,1,1
sản phẩm quá tệ không đúng như quảng czo,1,1,1,1
mua quan nữ giao quan nam,1,1,1,1
quần nilon không thấm hút. tôi cần trả lại.,1,1,1,1
hình nhìn đẹp nhưng giao sản phẩm không nhu mong muốn,1,1,1,1
dùng chưa đầy 2 tháng nấu chưa được 10 chục lần đã hư,1,1,1,1
"nhận sản phẩm đúng mô tả nhưng tiền gốc của cái áo có 350.000d vậy nhưng đăng bán ghi 495.000d. cửa sản phẩm chiêu trò quá, làm ăn thì phải trung thực thì không mới tin dùng nhé!",0,0,0,0
cố tình kê khống giá 495k rồi giảm bằng giá niêm yết. không trung thực,1,1,1,1
giá trên sản phẩm thấp hơn giá niêm yết,0,0,0,0
"không ghi rõ 65 poly, 35 coton. áo không hút mồ hôi, mặc nóng. đã lỡ mua sản phẩm.",1,1,1,1
đúng sản phẩm chất lượng cửa sản phẩm có uy tín,1,1,1,1
"đánh giá không tính điểm áo quảng cái đi mưa chống thấm nhưng mới mấy giọt nhỏ thấm hết ướt sạch, quá tệ!",1,1,1,1
"mọi người nghĩ sao về tay áo này? họ may sao nhưng nó túm luôn lại, kg sỏ tay qua được. nhưng sỏ ngược từ ngoài vào thì cái tay nó lòn đâu đâu vào lưng áo. nói chung tiền nào của đó vậy. chỉ góp ý mọi người, nếu muốn mua thì mua chất lượng tốt luôn, sản phẩm có thương hiệu rỏ ràng. nếu kg đủ tiền mua thì cố gắng dành dụm thêm để có 1 cái áo tốt. cửa sản phẩm nên lưu ý vấn đề của mình, nhưng rút kinh nghiệm hay kg là vấn đề của cửa sản phẩm. muốn phát triễn thì nên thay đổi cách làm. chỉ góp ý vậy",1,1,1,1
